neighbourhood_n,number_of_reviews,minimum_nights,availability_365,room_type_n,price
111,7,1,351,0,65
12,48,4,6,1,100
45,4,1,0,0,119
12,145,2,230,1,195
84,3,2,167,1,160
52,21,2,268,0,99
6,0,2,88,0,150
6,10,2,0,1,110
6,7,9,48,1,469
43,2,2,331,1,229
47,4,2,364,1,250
6,59,2,180,1,299
114,9,2,50,1,109
3,1,1,83,0,139
6,104,2,0,0,57
54,50,5,300,0,67
19,5,5,0,0,141
21,0,2,342,1,250
2,5,3,0,0,50
27,0,1,0,0,150
21,2,5,139,0,65
12,13,3,0,1,160
38,0,10,64,1,235
129,0,3,8,1,145
3,3,1,0,1,225
12,0,1,0,0,60
19,8,3,111,1,170
8,2,3,13,1,300
71,3,2,85,1,200
4,9,4,13,0,90
10,6,2,12,1,111
3,1,7,0,0,45
64,25,7,338,1,495
15,6,3,250,1,100
12,0,4,0,1,250
1,14,2,0,1,149
20,3,3,0,0,62
2,15,3,2,1,126
30,14,3,0,0,70
2,8,5,0,1,120
12,8,5,0,0,90
63,14,1,249,0,52
6,7,6,179,0,55
144,9,1,0,0,21
7,136,3,284,1,250
1,102,2,213,1,170
38,4,3,5,1,140
156,29,1,24,1,150
4,15,3,88,0,80
30,18,2,145,0,72
8,4,1,0,0,48
12,2,3,3,1,130
19,10,2,306,0,85
7,0,1,311,0,297
13,1,3,5,1,310
21,8,2,317,0,75
94,95,5,301,0,66
28,2,2,0,1,139
39,0,5,0,1,130
28,55,1,123,1,148
11,11,7,0,1,145
12,3,1,0,1,125
46,94,1,180,1,66
43,7,2,346,1,229
12,1,4,0,0,60
23,0,5,32,1,200
51,23,2,295,1,185
2,7,2,24,1,125
105,1,1,0,1,149
11,0,1,48,1,1050
22,5,3,35,0,196
13,0,6,0,0,44
71,1,2,28,1,385
7,186,1,271,0,125
87,0,1,123,0,80
30,0,2,0,1,105
4,6,1,0,0,70
14,106,3,247,1,595
15,28,3,93,0,50
45,6,3,8,1,120
26,119,1,3,0,70
8,14,2,0,0,72
68,0,3,5,1,160
2,4,3,9,0,50
45,4,4,0,1,130
19,2,3,0,1,95
44,0,2,0,0,50
6,7,1,0,0,60
21,57,2,18,0,50
30,41,7,87,0,200
43,13,1,132,0,125
82,43,1,283,0,65
15,19,1,362,0,60
99,58,2,301,1,90
0,6,1,0,0,56
6,93,1,0,1,120
23,22,1,123,0,80
22,34,5,288,2,30
79,0,3,320,1,120
30,24,2,321,0,75
18,4,4,0,1,50
21,99,2,29,1,85
20,2,2,103,0,85
28,1,1,0,1,149
118,2,7,279,0,53
14,30,10,365,0,999
6,5,3,0,1,215
21,0,15,0,0,45
15,14,5,96,1,200
15,0,10,0,0,40
60,28,2,296,0,99
19,1,1,0,0,119
16,86,2,185,1,120
14,41,7,13,1,140
12,2,1,0,1,124
54,43,2,338,1,95
98,36,2,114,1,115
6,0,1,0,0,75
22,0,3,0,1,85
7,7,7,329,0,80
2,24,2,39,1,88
28,4,2,0,0,143
6,113,1,63,1,124
28,56,2,312,1,225
12,124,2,58,0,100
12,9,7,0,1,59
12,3,3,0,0,50
59,0,3,89,0,85
1,1,3,365,0,699
2,0,1,0,0,46
20,38,5,20,1,128
23,23,3,28,0,80
36,2,1,0,1,120
21,5,1,0,0,40
7,5,1,173,1,219
2,0,1,0,0,45
73,5,1,85,0,50
2,211,3,6,0,71
112,3,1,322,0,99
11,7,1,0,1,350
9,0,1,0,1,150
73,59,1,90,2,48
82,127,1,247,0,75
11,0,3,0,1,800
28,10,2,345,1,235
15,7,2,27,0,85
98,5,3,45,1,120
6,18,4,0,0,55
97,0,1,7,0,75
7,0,1,0,1,299
44,39,2,231,0,48
23,0,2,0,1,200
75,0,5,162,1,150
141,0,1,180,0,73
14,46,4,0,1,180
21,6,4,2,0,60
6,26,4,10,1,120
12,215,1,232,0,80
54,9,1,14,0,47
6,0,7,72,0,99
11,0,1,0,1,250
15,4,1,342,0,99
24,12,2,8,1,75
1,62,2,261,0,180
1,0,4,0,1,350
8,104,1,364,0,109
182,0,7,0,0,70
29,16,4,300,0,69
23,16,2,0,1,135
77,1,3,0,0,110
13,2,1,0,1,100
37,12,1,171,0,85
3,1,2,0,0,75
100,161,2,327,1,100
14,0,1,364,1,4160
20,89,3,62,1,199
79,5,3,281,0,52
12,172,2,330,1,320
79,2,3,0,0,48
15,59,1,98,1,125
206,81,3,272,1,60
84,6,1,365,1,750
12,8,2,0,0,45
7,17,7,5,1,180
21,2,2,351,1,200
4,225,1,0,0,150
11,8,2,0,1,300
19,29,2,55,1,103
12,3,2,18,0,90
1,1,3,5,0,125
85,16,1,137,0,50
6,3,2,0,0,44
36,32,7,24,1,175
10,112,2,10,0,87
22,28,3,54,0,40
52,0,2,0,1,395
101,1,2,0,1,300
12,99,3,19,0,85
8,1,5,0,0,48
28,2,14,4,1,95
30,18,4,0,1,103
68,6,3,0,0,115
79,9,2,266,1,135
20,58,2,257,1,200
6,0,2,0,0,65
8,0,15,179,0,97
12,1,14,0,1,160
19,78,3,336,1,200
101,0,14,63,0,71
23,0,14,342,2,32
136,0,7,180,1,100
7,8,3,1,1,160
15,12,2,351,0,38
6,2,4,0,0,50
25,1,1,0,0,200
28,16,3,20,1,100
52,0,3,0,1,250
15,3,3,74,1,130
1,1,4,19,1,240
13,0,2,3,1,220
2,30,1,67,0,60
15,5,1,0,0,50
8,13,3,0,0,70
123,0,3,1,1,250
83,6,4,0,1,85
28,0,2,38,1,175
3,5,2,0,1,107
12,1,1,64,1,250
12,2,10,0,1,80
48,2,1,179,1,225
68,21,3,16,0,61
71,1,8,0,0,105
18,9,1,0,1,100
4,3,2,0,1,127
13,0,5,0,0,95
19,4,3,0,0,100
17,0,1,11,1,100
19,20,4,94,0,144
12,4,6,59,1,190
43,3,15,0,0,75
70,51,1,107,1,100
6,0,1,0,0,1000
7,147,1,149,0,98
15,45,5,159,1,104
52,18,3,10,1,200
6,7,3,0,1,89
21,3,3,0,1,140
15,5,3,0,0,49
67,3,2,97,1,99
32,0,14,17,1,115
28,2,2,138,1,210
24,2,1,0,1,40
49,5,1,346,0,220
19,0,4,0,1,200
19,8,2,0,1,160
6,4,5,0,0,100
7,0,5,0,0,150
28,89,1,149,0,120
13,38,1,46,0,110
20,43,1,0,1,130
19,0,3,361,1,450
4,1,1,307,1,175
140,85,3,330,1,189
54,11,2,0,1,88
2,15,2,9,1,150
12,3,2,0,0,70
100,41,3,278,0,40
87,131,1,294,0,35
7,10,6,0,1,185
2,71,3,199,1,177
68,22,3,0,0,295
6,44,4,88,1,128
64,15,1,34,1,89
30,10,3,244,1,120
54,36,1,189,0,525
19,11,7,0,1,115
60,7,1,0,0,130
2,0,15,0,0,35
2,4,2,0,0,50
4,0,3,0,0,80
30,0,2,0,0,100
19,0,3,0,0,75
28,18,3,0,0,130
6,4,8,0,0,45
3,1,3,4,0,70
199,1,1,364,0,65
56,15,1,322,0,99
8,2,3,0,1,325
4,9,1,312,1,450
56,13,1,0,1,125
111,2,5,214,0,48
30,21,4,34,0,50
15,98,1,0,0,80
21,1,1,0,0,80
36,10,5,0,1,235
9,1,7,0,1,120
16,6,3,12,1,270
2,0,1,83,0,85
6,5,3,110,0,60
6,1,5,0,1,150
7,2,2,0,0,100
23,1,5,4,1,170
15,6,2,286,1,105
8,0,1,180,1,2900
6,20,2,64,0,130
8,27,1,190,0,93
168,71,2,358,0,75
54,10,1,365,0,90
53,166,1,71,0,110
21,4,7,0,1,65
13,0,2,0,1,95
79,0,7,0,1,150
14,8,1,131,1,249
6,30,2,69,1,180
12,335,3,152,0,101
123,1,1,0,2,30
12,272,2,22,0,94
1,108,1,216,1,210
6,11,2,0,1,125
16,1,3,65,1,140
21,38,7,355,1,113
12,0,6,0,0,70
19,8,2,132,1,150
83,70,1,345,0,50
22,2,1,0,1,80
101,0,3,0,0,150
12,1,1,0,0,60
4,16,1,345,0,80
19,0,1,0,0,100
12,0,2,347,0,90
147,3,14,291,1,49
21,4,2,0,0,80
9,7,1,58,2,53
19,1,1,0,0,50
41,4,3,326,1,99
15,7,3,0,0,50
28,3,3,0,1,170
24,15,3,154,1,150
7,79,6,137,1,250
12,4,2,1,1,150
28,3,2,0,2,169
2,8,6,43,1,160
4,85,1,304,1,110
0,0,7,87,0,99
1,14,3,89,1,350
19,3,4,0,1,300
11,3,2,176,1,220
3,0,1,0,1,6500
137,2,1,0,0,97
46,0,1,365,0,135
103,510,1,341,0,48
21,3,1,0,2,29
21,1,5,0,1,100
158,0,1,342,1,190
21,4,3,0,0,60
12,110,2,124,1,225
117,1,1,0,0,60
24,7,1,0,1,70
12,48,2,46,0,105
7,158,3,188,1,160
28,0,8,39,1,250
186,20,4,358,1,105
2,57,3,175,1,259
79,7,2,0,0,55
44,0,2,92,0,70
2,28,2,53,0,68
4,0,1,0,1,85
12,215,1,224,1,210
23,56,5,263,1,175
2,298,3,42,0,104
2,3,4,0,0,50
22,1,5,0,1,69
2,0,4,113,0,75
15,43,3,68,1,139
21,1,1,0,0,45
6,5,3,66,1,170
28,9,1,90,0,350
3,0,2,6,1,175
22,2,3,108,1,110
56,11,5,156,0,29
4,1,7,0,2,75
21,10,4,0,0,31
15,57,5,179,1,240
15,0,3,89,0,600
28,5,2,0,1,175
43,3,2,106,1,408
12,5,3,13,1,595
6,122,3,269,1,145
83,5,1,180,0,80
124,0,7,52,1,120
21,21,3,33,0,70
6,0,1,0,0,75
54,1,3,170,1,149
56,18,2,24,0,50
21,47,5,203,0,70
19,12,5,0,0,85
1,24,8,196,1,115
7,98,1,27,0,129
39,0,3,360,2,30
46,13,2,362,0,65
6,6,2,334,1,120
49,12,15,21,0,60
21,0,1,71,0,60
6,35,4,89,0,45
8,0,1,0,1,300
30,0,1,12,0,90
50,0,7,0,1,2000
12,20,2,0,1,106
68,0,1,0,1,650
3,41,2,60,1,150
12,6,1,0,1,126
21,0,7,24,0,60
7,0,1,0,1,300
84,5,1,360,1,200
64,9,14,0,0,20
21,2,4,0,0,50
5,1,3,3,1,140
4,20,3,283,1,260
6,16,3,4,1,125
12,71,2,83,1,125
79,39,5,282,0,53
33,1,5,0,0,59
30,3,3,0,1,120
2,29,4,98,0,65
6,8,15,330,0,60
23,10,2,87,1,120
136,21,2,280,0,45
29,0,3,0,1,175
6,36,4,202,1,250
31,1,2,262,0,50
19,5,4,1,1,120
12,3,2,285,0,117
7,0,10,0,0,55
15,71,3,302,1,155
8,0,3,24,0,90
20,0,5,0,0,70
76,24,3,96,1,113
62,7,2,252,0,53
55,100,2,284,0,49
30,4,1,90,0,45
56,4,5,150,0,60
13,7,6,5,1,220
8,161,1,347,1,230
38,2,5,0,1,170
90,8,1,329,1,100
25,0,4,0,0,55
12,9,2,254,1,140
20,8,3,58,0,349
8,13,5,0,1,180
12,0,3,156,0,90
6,1,5,0,1,250
2,12,2,7,1,125
68,0,4,0,1,310
126,4,2,254,0,65
54,24,2,290,0,65
117,8,2,27,1,85
12,146,2,46,0,85
10,55,5,235,1,149
14,53,1,33,0,57
12,1,5,0,0,80
3,0,3,0,1,150
17,2,14,10,1,143
19,6,3,34,1,110
25,227,1,21,1,138
40,0,7,0,1,150
2,52,6,287,1,899
21,3,3,66,1,70
21,2,4,363,0,70
12,7,3,168,1,300
11,8,2,0,1,200
2,19,2,84,0,75
52,13,1,0,0,110
1,0,2,0,0,150
4,107,1,116,1,75
98,30,1,333,0,60
11,68,2,63,1,189
54,15,1,77,0,53
32,0,14,67,1,399
160,243,1,281,0,85
1,0,1,48,1,550
12,3,5,0,0,100
12,11,1,0,0,40
6,9,2,0,0,75
19,0,3,0,0,95
6,0,2,32,1,150
2,9,6,0,0,89
12,53,2,13,1,285
29,33,3,156,1,215
22,2,3,0,1,95
160,44,5,350,1,100
2,1,2,23,0,49
70,7,7,252,0,35
6,83,3,224,1,100
12,4,2,0,1,109
6,27,1,311,0,165
12,9,1,0,0,75
103,19,4,128,1,169
3,5,3,0,1,99
23,1,1,0,0,100
105,103,2,282,0,33
7,15,6,364,1,450
23,0,1,0,1,145
6,38,4,309,1,110
21,2,1,0,0,55
17,0,3,0,0,70
43,2,15,0,1,110
25,5,2,66,1,115
12,15,2,64,1,175
3,1,4,0,1,125
43,3,2,323,1,432
29,29,3,50,1,200
13,1,7,0,0,79
24,9,4,0,1,85
1,7,4,357,0,75
14,0,3,0,1,125
8,2,4,0,1,100
1,3,14,159,1,95
33,27,3,166,1,115
48,2,5,0,1,189
39,1,3,0,0,52
21,0,3,150,0,99
2,0,3,87,1,750
3,1,3,189,0,45
15,13,2,81,2,25
43,3,2,340,1,229
71,0,3,0,0,300
56,0,1,89,2,100
2,9,4,0,0,33
20,3,1,0,1,185
28,8,2,0,1,275
2,36,1,23,2,50
24,23,7,20,1,80
71,3,3,265,1,480
2,76,1,293,0,70
4,0,1,0,1,85
56,3,3,0,1,125
8,62,1,224,1,149
4,0,7,358,0,150
21,23,2,361,0,95
27,8,5,188,0,142
6,30,3,122,1,140
3,89,2,318,0,89
79,0,1,90,0,150
79,3,5,0,0,40
21,13,10,0,0,35
2,3,2,0,1,80
22,5,3,51,1,105
6,0,2,22,1,200
76,3,7,0,0,69
2,86,2,63,0,80
45,4,7,0,0,90
21,20,1,89,0,75
18,20,2,164,1,125
7,59,1,174,2,75
44,1,3,0,1,190
2,97,3,272,0,64
10,1,1,0,0,60
2,27,2,345,0,40
2,75,2,121,0,85
10,1,7,21,1,135
23,3,2,0,0,75
128,25,2,184,0,49
8,17,2,2,1,130
43,3,2,348,1,229
4,57,4,31,1,160
90,61,2,166,1,256
193,1,1,2,1,190
15,2,3,70,1,150
46,19,2,0,0,55
12,1,5,0,0,58
1,42,1,45,0,90
18,1,4,81,0,40
14,3,2,54,1,599
1,0,4,0,0,150
4,0,2,0,0,47
15,0,1,0,1,180
52,0,5,229,1,500
6,73,2,219,1,145
7,159,1,178,0,99
12,0,9,310,0,75
30,13,2,294,1,161
82,2,1,1,0,60
56,0,2,14,1,75
4,26,3,5,1,110
44,0,5,0,0,75
19,5,5,0,1,90
12,4,3,0,1,115
8,121,2,270,0,149
7,6,2,0,1,200
1,3,1,0,1,281
30,7,2,180,0,65
13,18,2,0,1,170
6,13,1,0,0,60
59,37,3,146,1,149
1,15,7,0,1,175
25,17,3,90,0,135
81,6,2,292,0,42
54,1,1,365,0,99
5,56,1,217,1,219
56,0,7,0,0,60
59,8,3,112,1,159
60,106,6,249,1,145
8,133,2,155,0,89
22,124,1,64,1,71
15,193,2,292,1,120
77,0,1,0,0,80
64,0,3,0,1,149
38,2,3,0,0,65
20,122,3,54,1,176
63,128,2,332,0,125
30,6,3,0,0,60
28,3,5,119,1,299
14,4,1,0,1,128
90,2,7,1,0,35
2,2,14,0,1,76
77,0,1,0,1,500
95,3,7,69,1,125
165,2,1,0,0,50
23,0,6,0,1,175
12,10,2,169,1,230
96,5,1,0,1,105
12,0,5,0,1,150
162,18,1,365,2,37
2,60,3,278,1,165
15,72,3,266,1,99
21,4,6,177,1,249
2,79,2,52,0,49
7,14,2,236,1,499
8,191,3,207,0,95
13,12,2,89,0,75
15,0,3,166,1,167
6,19,2,340,1,97
8,3,5,188,0,80
18,0,1,0,1,100
43,7,2,327,1,229
12,18,2,0,1,240
28,0,1,90,2,75
60,103,1,223,0,100
7,1,10,179,2,96
37,94,1,62,0,45
12,156,3,21,1,191
54,1,1,365,2,85
4,0,3,0,0,40
14,78,14,0,1,175
12,3,6,0,1,140
2,0,4,158,1,125
11,42,5,0,0,64
2,40,5,45,0,45
2,102,1,90,0,81
120,112,2,162,1,110
46,17,2,0,0,66
29,0,7,0,1,750
1,3,3,127,0,150
6,181,2,182,1,126
21,232,3,89,1,108
21,15,2,344,0,65
12,30,3,42,0,60
173,28,2,36,1,175
8,38,3,31,1,215
21,122,3,251,1,140
19,1,1,0,0,60
4,5,3,0,0,120
83,29,2,149,0,55
12,1,8,157,0,80
30,4,4,0,0,80
2,0,6,0,1,100
183,5,1,36,1,135
20,124,3,279,1,285
181,138,2,353,0,47
6,12,2,41,1,75
154,4,2,332,0,200
13,0,3,0,1,350
6,0,2,83,0,63
11,3,2,58,1,220
10,151,5,162,1,135
2,40,3,65,1,180
152,2,1,179,0,200
21,100,1,2,0,50
5,5,2,0,1,135
99,2,3,207,0,100
8,6,3,0,1,129
6,5,1,0,0,70
18,49,2,147,1,199
4,19,1,177,1,194
6,39,2,237,1,96
17,0,3,335,1,300
70,3,2,158,0,30
7,15,14,0,1,120
27,9,1,0,0,130
6,45,1,0,0,55
56,7,1,25,0,62
47,44,1,264,1,100
56,15,15,61,0,100
90,1,1,0,0,58
54,5,1,124,1,85
28,3,4,11,1,500
15,0,1,58,0,115
5,18,5,179,1,145
12,0,1,0,1,250
6,10,3,5,1,150
3,10,2,22,0,95
52,1,7,0,1,250
4,5,4,0,1,80
23,18,3,0,0,75
11,16,7,50,1,200
21,0,7,0,0,50
34,56,1,281,0,55
4,216,3,250,0,86
8,4,3,0,0,72
81,0,5,0,1,90
15,1,5,290,1,160
21,5,3,358,0,550
1,0,4,0,1,380
44,50,3,111,0,48
2,3,1,8,0,30
20,111,1,9,0,55
19,7,1,0,1,295
8,2,6,69,1,150
8,3,3,0,1,200
46,83,1,171,0,60
38,8,1,156,0,125
6,2,7,0,0,65
17,7,1,0,1,100
43,2,7,358,0,169
56,441,5,226,1,99
14,48,5,46,1,245
43,9,2,346,1,229
2,249,2,132,0,69
59,114,3,63,1,84
22,22,7,20,1,95
11,1,2,61,1,250
21,2,1,0,0,66
7,2,1,363,0,129
21,14,5,1,1,100
26,0,1,1,1,80
94,51,5,57,1,80
64,51,3,55,1,191
183,0,1,365,0,70
43,0,2,89,1,185
43,0,9,15,1,200
50,26,3,341,1,265
6,1,2,0,0,45
70,85,1,54,0,53
0,3,5,344,0,60
24,5,5,3,1,150
15,21,7,292,0,150
2,0,7,53,0,50
4,80,2,158,0,99
95,0,1,0,2,25
19,2,1,344,1,225
21,4,2,222,0,47
54,38,3,78,1,80
8,22,3,0,1,145
2,0,2,0,0,96
43,2,2,331,1,214
9,5,2,2,0,95
1,0,3,0,0,300
32,2,3,0,1,200
129,86,1,248,0,55
12,15,3,2,0,65
56,0,1,185,1,175
51,0,1,88,0,150
67,5,5,0,2,20
6,149,2,1,1,170
6,8,10,61,0,45
37,0,1,7,0,35
1,10,1,175,0,180
5,0,5,0,1,120
18,0,10,145,0,24
90,40,1,169,0,65
124,95,2,105,1,65
54,23,3,121,1,120
6,19,4,189,0,51
6,36,3,281,0,70
23,8,4,164,1,975
23,52,2,28,0,125
89,1,1,0,1,75
7,3,1,358,0,99
28,0,5,363,1,400
14,6,1,0,1,140
12,5,5,0,0,68
14,24,3,14,1,180
177,0,1,90,2,77
20,7,2,0,1,145
19,1,1,0,1,200
81,12,2,5,0,40
8,0,1,275,0,280
2,2,4,0,0,65
19,6,4,35,0,89
81,25,2,177,0,70
2,14,5,16,1,150
19,11,3,0,0,82
52,0,6,0,0,150
68,0,11,0,0,65
42,100,2,338,0,80
0,15,2,66,1,100
13,5,15,189,1,147
2,17,3,280,1,199
1,1,1,270,1,800
15,52,1,110,1,159
20,17,3,8,1,135
6,27,2,346,0,55
21,6,2,0,1,249
12,3,2,0,0,70
6,70,1,220,0,75
6,3,1,0,0,38
9,12,1,339,0,85
31,9,3,236,1,99
62,29,2,178,0,150
15,2,4,84,1,95
21,11,3,0,0,88
7,2,3,66,0,90
39,4,1,341,0,65
12,8,3,0,1,110
2,1,5,38,0,55
38,0,4,0,1,120
1,0,1,245,0,400
30,1,1,0,1,200
54,55,4,22,1,95
19,11,2,0,1,200
30,1,3,5,0,45
28,2,5,0,1,170
2,2,1,0,1,130
25,0,2,14,0,93
126,2,1,152,0,55
54,0,1,0,0,20
21,4,2,0,1,69
14,0,1,365,0,300
12,4,1,89,0,150
2,4,6,0,0,50
6,53,2,32,0,70
15,1,5,0,1,125
21,7,1,22,0,63
29,1,5,0,1,100
6,13,2,162,0,44
51,52,2,0,1,250
6,1,2,0,0,85
77,0,1,0,1,300
21,3,4,0,0,60
68,5,2,0,1,139
6,280,2,249,0,65
73,82,2,35,0,50
4,28,3,3,1,200
51,1,10,0,0,55
20,85,2,171,0,45
8,8,1,197,0,135
70,1,2,352,0,65
161,15,3,0,0,38
15,0,7,0,0,39
17,0,3,0,1,239
24,43,1,14,0,50
111,118,2,45,0,50
28,2,2,0,0,85
44,3,7,0,0,42
118,7,1,0,0,45
14,119,2,288,0,429
2,0,2,180,0,160
33,20,1,151,0,53
13,0,6,43,1,220
67,4,3,167,1,129
7,0,2,179,1,350
15,17,3,0,1,135
7,2,3,30,0,225
28,0,2,146,0,99
12,2,2,298,1,299
99,104,1,365,1,60
28,7,5,0,0,65
12,3,2,309,1,160
97,3,2,0,1,245
2,2,10,95,1,100
32,0,1,24,1,125
2,3,3,0,0,45
6,3,4,0,1,99
12,3,5,0,0,70
209,6,3,27,0,50
12,49,2,149,0,100
8,8,7,38,1,240
46,0,1,281,0,133
15,3,3,7,1,90
7,1,4,34,0,140
22,121,3,280,1,119
6,9,2,72,0,60
12,26,3,0,0,70
15,2,5,15,0,48
7,37,2,188,2,299
12,41,7,45,1,100
22,2,3,0,1,97
21,2,2,32,1,200
133,1,1,0,0,40
29,10,5,0,1,100
56,18,2,364,0,96
95,6,1,335,0,65
21,4,4,0,0,75
5,227,1,239,0,110
12,31,2,365,0,80
16,7,5,180,0,125
21,5,3,298,0,42
17,0,2,0,0,65
6,9,2,312,0,49
108,1,1,299,1,75
26,15,2,188,0,60
23,4,3,0,1,250
12,49,6,0,1,249
54,3,2,365,0,100
55,35,7,326,1,99
48,2,7,3,1,106
7,52,1,159,0,119
83,22,4,95,0,40
28,126,1,287,1,168
19,32,2,26,1,185
4,0,1,25,1,98
28,26,3,340,1,150
37,0,1,358,0,110
13,1,7,0,1,138
23,48,7,235,0,69
12,1,2,350,1,160
28,2,2,0,1,100
46,0,1,179,0,159
43,11,2,270,2,150
2,22,15,0,1,79
29,10,2,0,1,115
21,6,5,13,0,60
9,0,6,0,0,90
31,9,2,4,0,56
21,0,1,0,0,70
8,9,7,19,1,110
6,1,15,146,1,150
158,25,2,306,0,37
12,6,13,0,1,170
34,238,1,236,0,98
8,99,3,45,1,99
23,9,3,0,0,81
25,137,1,197,1,130
49,2,2,365,0,100
12,2,1,0,0,70
6,86,3,0,0,50
30,0,3,0,0,85
19,0,3,0,0,165
93,27,2,259,1,150
25,25,1,34,0,55
54,52,3,298,0,40
4,2,7,173,1,200
9,9,2,41,1,250
28,17,2,70,1,125
84,2,1,145,1,99
38,1,1,365,0,250
21,35,2,3,0,25
2,9,3,0,1,95
21,8,1,76,0,35
6,17,2,350,0,65
21,1,5,0,1,180
5,1,3,10,0,119
14,1,5,0,1,299
29,0,5,0,1,185
43,0,2,365,1,300
21,25,2,260,1,250
39,0,1,365,0,89
43,1,8,0,0,100
169,5,2,0,1,150
56,0,3,78,0,90
6,2,2,0,0,70
11,4,6,313,1,1100
7,42,3,286,0,105
30,1,1,0,0,28
6,21,2,75,0,60
24,0,1,229,0,62
21,6,2,89,0,90
27,0,1,0,1,245
70,68,3,343,1,90
13,1,6,29,0,130
12,1,1,0,0,100
68,52,3,3,1,100
50,23,1,0,1,236
31,1,1,90,0,170
21,13,1,0,0,50
28,4,6,0,1,119
14,0,1,0,1,500
20,0,2,0,1,190
2,23,3,17,1,270
12,0,3,0,0,85
33,93,2,74,0,100
23,28,2,255,0,125
127,17,5,313,0,34
139,52,1,53,1,86
21,11,2,0,1,150
182,10,1,322,1,299
12,2,6,242,1,189
75,4,5,269,1,80
28,29,1,339,1,199
15,35,1,333,0,60
77,1,1,0,0,75
12,4,1,36,0,66
28,1,1,0,1,210
7,0,1,0,0,105
15,2,3,362,1,200
38,10,2,11,1,239
52,8,3,357,1,225
33,150,2,342,1,165
6,3,15,211,1,100
23,1,4,0,1,110
5,4,2,140,1,243
3,17,1,179,0,175
12,3,2,0,0,50
132,0,1,3,2,56
30,71,3,363,1,100
8,0,4,0,1,550
12,0,2,328,1,226
12,71,2,249,0,65
29,6,2,0,1,75
7,22,1,12,1,175
3,22,2,81,1,143
62,5,1,79,1,150
44,1,4,0,1,100
6,0,2,0,0,100
79,3,5,0,0,60
12,23,8,297,1,165
23,8,1,0,1,150
25,1,3,0,0,80
12,6,5,0,0,69
21,4,1,0,0,60
56,15,5,0,1,99
8,13,3,0,1,150
28,0,1,0,0,130
79,81,5,0,0,41
149,18,1,173,1,94
178,119,1,0,0,65
26,1,2,0,1,220
19,2,1,0,0,50
4,57,2,129,1,160
8,3,1,341,0,228
46,0,1,90,1,250
3,15,1,179,0,89
20,1,1,0,1,115
12,28,3,0,1,237
90,0,5,0,2,22
63,6,15,255,0,55
12,1,1,0,0,75
33,8,2,196,1,150
22,34,4,68,0,69
23,57,3,168,1,300
39,40,3,128,1,99
6,55,4,0,0,125
30,10,2,0,1,140
79,34,1,147,1,330
7,134,1,176,0,99
64,130,3,235,1,650
6,22,2,297,0,55
22,70,6,3,1,70
34,50,2,80,0,125
20,0,5,136,0,55
11,4,3,0,1,150
6,0,3,0,1,99
45,1,3,0,1,180
56,1,2,0,0,60
52,0,4,0,1,200
18,9,1,352,0,60
20,107,3,277,1,150
69,29,1,48,0,142
76,21,1,153,0,99
11,2,1,364,1,800
6,21,3,43,1,100
7,2,4,0,1,210
8,5,6,0,0,40
2,10,3,0,0,46
178,31,1,361,1,75
4,15,6,47,0,399
6,1,2,365,0,60
87,1,14,7,1,40
12,1,7,0,1,90
6,40,1,3,1,69
124,2,1,176,0,45
21,1,5,0,0,50
6,22,2,76,0,74
12,4,2,27,1,175
68,20,2,29,1,140
9,7,3,11,1,150
90,36,2,281,0,85
32,8,2,0,1,300
12,9,4,89,0,200
90,101,2,291,1,89
94,80,5,298,0,56
12,0,7,0,1,230
4,6,1,0,0,85
117,2,2,224,1,60
7,1,4,0,0,115
22,2,4,0,0,39
12,1,4,0,1,155
12,8,4,104,1,179
1,40,4,164,0,100
75,1,1,322,0,55
1,0,3,3,0,299
2,16,2,0,0,50
2,3,1,0,0,70
162,3,1,332,2,24
21,88,4,155,1,84
6,63,5,281,1,135
44,0,2,0,0,65
10,199,1,142,0,73
28,11,3,203,0,110
12,3,1,173,0,110
19,19,6,0,1,200
15,6,1,0,0,50
8,33,2,262,1,245
7,0,2,0,1,300
26,8,1,0,0,55
6,67,4,74,1,165
68,7,5,0,1,250
24,17,4,110,1,130
30,0,3,89,0,110
79,20,2,41,1,265
11,0,1,0,0,78
11,3,3,2,1,160
14,1,3,0,1,500
33,2,4,35,1,100
19,14,1,90,0,180
19,41,2,23,1,99
54,57,1,223,1,110
6,3,4,104,0,80
12,1,2,0,1,200
6,0,2,14,0,75
6,4,5,0,1,100
23,3,4,0,1,200
27,5,3,161,1,899
14,2,2,363,1,300
19,27,3,19,1,150
23,109,1,364,0,95
28,48,2,40,1,160
19,92,7,316,1,295
28,0,2,0,1,215
2,0,2,0,0,49
1,39,6,0,1,145
79,29,2,121,1,250
63,43,1,0,0,45
22,90,2,73,1,95
1,1,3,84,1,190
75,2,5,55,0,68
6,0,1,0,0,45
28,17,2,338,1,150
2,29,1,357,2,80
28,75,1,283,0,90
37,0,1,0,0,30
1,6,6,31,1,90
15,12,4,0,0,62
4,0,15,0,0,70
20,7,3,0,1,150
21,1,5,17,0,58
7,50,4,198,1,487
88,12,7,0,0,50
2,1,14,265,0,62
6,284,3,237,1,100
30,2,2,163,0,70
16,1,7,0,1,150
2,0,7,0,1,245
28,2,2,0,0,55
6,87,2,60,0,67
84,12,6,207,0,42
12,87,3,32,1,170
54,263,2,136,0,50
62,2,7,0,1,66
23,32,5,341,0,167
37,0,1,72,2,200
19,1,1,0,0,100
21,5,4,0,1,110
